msisdn_a,msisdn_b,imei,tower_id,tower_lat,tower_lon,call_type,duration_sec,timestamp
919849000312,919888000111,356001122334455,TWR-HYD-001,17.4399,78.4983,CALL,160,2026-06-01 22:14:22
919849000312,919888000111,356001122334455,TWR-HYD-001,17.4399,78.4983,CALL,297,2026-06-01 02:16:12
919849000312,919963987654,356001122334455,TWR-HYD-001,17.4399,78.4983,CALL,288,2026-06-01 08:08:40
919849000312,919440123456,356001122334455,TWR-HYD-001,17.4399,78.4983,CALL,93,2026-06-01 02:32:41
919849000312,919888000111,356001122334455,TWR-HYD-001,17.4399,78.4983,CALL,187,2026-06-01 05:42:39
919849000312,919440123456,356001122334455,TWR-HYD-001,17.4399,78.4983,CALL,56,2026-06-02 01:52:55
919849000312,919888000111,356001122334455,TWR-HYD-001,17.4399,78.4983,CALL,150,2026-06-02 01:41:49
919849000312,919888000111,356001122334455,TWR-HYD-001,17.4399,78.4983,CALL,228,2026-06-02 20:13:49
919849000312,919963987654,356001122334455,TWR-HYD-001,17.4399,78.4983,CALL,294,2026-06-02 19:40:01
919849000312,919963987654,356001122334455,TWR-HYD-001,17.4399,78.4983,CALL,140,2026-06-02 09:41:19
919849000312,919963987654,356001122334455,TWR-HYD-001,17.4399,78.4983,CALL,52,2026-06-02 21:25:19
919849000312,919963987654,356001122334455,TWR-HYD-001,17.4399,78.4983,CALL,227,2026-06-02 22:03:10
919849000312,919440123456,356001122334455,TWR-CDD-001,15.8167,80.35,CALL,240,2026-06-02 15:15:00
919849000312,919888000111,356001122334455,TWR-HYD-001,17.4399,78.4983,CALL,88,2026-06-03 14:13:21
919849000312,919963987654,356001122334455,TWR-HYD-001,17.4399,78.4983,CALL,191,2026-06-03 10:55:45
919849000312,919963987654,356001122334455,TWR-HYD-001,17.4399,78.4983,CALL,278,2026-06-03 12:08:48
919849000312,919440123456,356001122334455,TWR-HYD-001,17.4399,78.4983,CALL,253,2026-06-03 17:06:20
919849000312,919440123456,356001122334455,TWR-HYD-001,17.4399,78.4983,CALL,87,2026-06-03 03:17:28
919849000312,919963987654,356001122334455,TWR-HYD-001,17.4399,78.4983,CALL,229,2026-06-03 03:03:18
919849000312,919888000111,356001122334455,TWR-HYD-001,17.4399,78.4983,CALL,175,2026-06-04 05:52:20
919849000312,919963987654,356001122334455,TWR-HYD-001,17.4399,78.4983,CALL,278,2026-06-04 06:48:10
919849000312,919963987654,356001122334455,TWR-HYD-001,17.4399,78.4983,CALL,269,2026-06-04 14:31:56
919849000312,919888000111,356001122334455,TWR-HYD-001,17.4399,78.4983,CALL,249,2026-06-04 00:05:25
