msisdn_a,msisdn_b,imei,tower_id,tower_lat,tower_lon,call_type,duration_sec,timestamp
919440123456,919848011223,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,76,2026-06-01 20:12:56
919440123456,919963987654,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,76,2026-06-01 01:45:46
919440123456,919848011223,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,402,2026-06-01 23:05:33
919440123456,919848011223,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,311,2026-06-01 14:39:10
919440123456,919849000312,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,113,2026-06-01 02:36:55
919440123456,919963987654,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,244,2026-06-01 08:49:45
919440123456,919849000312,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,90,2026-06-01 03:18:40
919440123456,919000100004,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,36,2026-06-01 09:00:39
919440123456,919888000111,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,282,2026-06-01 04:51:00
919440123456,919848011223,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,70,2026-06-01 03:29:26
919440123456,919888000111,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,136,2026-06-01 23:39:40
919440123456,919963987654,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,371,2026-06-01 23:02:09
919440123456,919963987654,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,85,2026-06-01 02:58:05
919440123456,919888000111,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,323,2026-06-01 23:39:42
919440123456,919888000111,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,214,2026-06-01 08:29:47
919440123456,919000100004,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,218,2026-06-01 07:49:19
919440123456,919848011223,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,311,2026-06-01 19:04:48
919440123456,919000100004,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,198,2026-06-01 23:44:55
919440123456,919963987654,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,322,2026-06-01 01:39:03
919440123456,919848011223,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,400,2026-06-01 16:33:05
919440123456,919000100004,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,162,2026-06-01 02:27:38
919440123456,919888000111,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,318,2026-06-01 02:59:08
919440123456,919848011223,359876123400001,TWR-ONG-001,15.5057,80.0499,SMS,0,2026-06-01 16:46:40
919440123456,919888000111,359876123400001,TWR-ONG-001,15.5057,80.0499,SMS,0,2026-06-01 15:51:11
919440123456,919849000312,359876123400001,TWR-ONG-001,15.5057,80.0499,SMS,0,2026-06-01 07:45:18
919440123456,919849000312,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,345,2026-06-02 23:47:54
919440123456,919000100004,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,316,2026-06-02 12:02:21
919440123456,919849000312,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,383,2026-06-02 09:00:40
919440123456,919888000111,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,195,2026-06-02 02:19:32
