msisdn,dest_ip,dest_port,data_volume_kb,timestamp
919000100002,157.240.198.35,443,752.6,2024-01-01 02:08:50
919000100002,157.240.198.35,443,1507.7,2024-01-01 03:31:14
919000100002,157.240.198.35,443,2306.5,2024-01-01 10:01:14
919000100002,157.240.198.35,443,179.2,2024-01-01 08:24:45
919000100002,157.240.198.35,443,1442.6,2024-01-01 05:18:04
919000100002,157.240.198.35,443,787.5,2024-01-01 16:59:39
919000100002,157.240.198.35,443,1461.1,2024-01-01 19:03:34
919000100002,157.240.198.35,443,851.7,2024-01-01 08:41:01
919000100002,157.240.198.35,443,356.8,2024-01-01 08:12:21
919000100002,157.240.198.35,443,596.7,2024-01-02 23:21:59
919000100002,157.240.198.35,443,1760.7,2024-01-02 02:51:36
919000100002,76.223.92.165,443,1499.4,2024-01-02 01:22:04
919000100002,157.240.198.35,443,1202.1,2024-01-02 19:59:05
919000100002,157.240.198.35,443,269.1,2024-01-02 04:17:46
919000100002,157.240.198.35,443,1084.5,2024-01-02 15:32:14
919000100002,149.154.167.91,443,63.4,2024-01-02 09:50:54
919000100002,149.154.167.91,443,1340.1,2024-01-02 01:01:49
919000100002,157.240.198.35,443,1385.7,2024-01-02 12:43:43
919000100002,149.154.167.91,443,1080.0,2024-01-03 12:49:24
919000100002,157.240.198.35,443,1100.5,2024-01-03 13:35:08
919000100002,157.240.198.35,443,492.2,2024-01-03 19:57:23
919000100002,149.154.167.91,443,587.8,2024-01-03 13:58:03
919000100002,76.223.92.165,443,1871.2,2024-01-03 18:00:14
919000100002,157.240.198.35,443,2184.4,2024-01-04 18:02:51
919000100002,157.240.198.35,443,151.1,2024-01-04 07:52:03
919000100002,157.240.198.35,443,792.2,2024-01-04 14:11:18
919000100002,149.154.167.91,443,2495.2,2024-01-04 19:41:56
919000100002,76.223.92.165,443,1647.4,2024-01-04 04:38:25
919000100002,157.240.198.35,443,2346.5,2024-01-04 21:04:04
919000100002,157.240.198.35,443,2245.1,2024-01-04 06:31:45
919000100002,157.240.198.35,443,2354.2,2024-01-04 07:28:45
919000100002,149.154.167.91,443,1321.8,2024-01-04 17:18:55
919000100002,157.240.198.35,443,269.9,2024-01-05 10:44:34
919000100002,157.240.198.35,443,1220.7,2024-01-05 11:57:26
919000100002,149.154.167.91,443,2105.1,2024-01-05 02:13:58
919000100002,157.240.198.35,443,534.8,2024-01-05 16:14:19
919000100002,149.154.167.91,443,99.3,2024-01-05 11:46:52
919000100002,76.223.92.165,443,2383.1,2024-01-05 07:44:28
919000100002,157.240.198.35,443,683.0,2024-01-05 00:31:53
919000100002,157.240.198.35,443,158.7,2024-01-06 12:19:52
919000100002,157.240.198.35,443,2158.3,2024-01-06 19:24:31
919000100002,149.154.167.91,443,522.3,2024-01-06 12:28:02
919000100002,157.240.198.35,443,140.1,2024-01-06 05:42:27
919000100002,157.240.198.35,443,2343.7,2024-01-06 09:02:34
919000100002,157.240.198.35,443,2307.5,2024-01-06 19:48:57
919000100002,157.240.198.35,443,549.2,2024-01-06 08:51:48
919000100002,157.240.198.35,443,1090.8,2024-01-06 00:21:46
919000100002,157.240.198.35,443,2020.4,2024-01-06 13:50:46
919000100002,157.240.198.35,443,2147.7,2024-01-07 12:46:59
919000100002,157.240.198.35,443,1800.9,2024-01-07 17:29:27
919000100002,76.223.92.165,443,1173.7,2024-01-07 16:16:10
919000100002,157.240.198.35,443,708.9,2024-01-07 07:08:58
919000100002,149.154.167.91,443,1930.6,2024-01-07 21:17:05
919000100002,76.223.92.165,443,106.1,2024-01-07 09:21:36
919000100002,157.240.198.35,443,1958.2,2024-01-07 08:23:17
919000100002,157.240.198.35,443,1425.4,2024-01-07 19:00:07
919000100002,149.154.167.91,443,1115.1,2024-01-07 10:53:16
919000100002,157.240.198.35,443,2415.1,2024-01-08 14:00:29
919000100002,157.240.198.35,443,552.4,2024-01-08 15:40:54
919000100002,157.240.198.35,443,2243.6,2024-01-08 01:37:05
919000100002,76.223.92.165,443,457.7,2024-01-08 17:20:04
919000100002,76.223.92.165,443,326.8,2024-01-08 08:16:55
919000100002,157.240.198.35,443,1643.4,2024-01-09 05:09:55
919000100002,157.240.198.35,443,468.8,2024-01-09 07:07:41
919000100002,157.240.198.35,443,800.2,2024-01-09 16:55:28
919000100002,157.240.198.35,443,2379.7,2024-01-09 17:45:14
919000100002,157.240.198.35,443,1355.7,2024-01-09 08:16:01
919000100002,157.240.198.35,443,281.8,2024-01-09 01:38:15
919000100002,157.240.198.35,443,202.9,2024-01-09 16:28:07
919000100002,157.240.198.35,443,2074.6,2024-01-09 06:20:36
919000100002,76.223.92.165,443,2190.9,2024-01-09 21:26:04
919000100002,157.240.198.35,443,1972.5,2024-01-09 04:01:20
919000100002,157.240.198.35,443,1182.0,2024-01-10 13:57:41
919000100002,149.154.167.91,443,927.1,2024-01-10 09:39:01
919000100002,157.240.198.35,443,73.6,2024-01-10 09:59:09
919000100002,157.240.198.35,443,1281.9,2024-01-10 19:13:51
919000100002,157.240.198.35,443,1785.0,2024-01-10 23:32:50
919000100002,157.240.198.35,443,91.2,2024-01-10 06:24:53
919000100002,157.240.198.35,443,2388.4,2024-01-10 23:09:24
919000100002,157.240.198.35,443,1837.5,2024-01-11 18:32:36
919000100002,157.240.198.35,443,1997.5,2024-01-11 17:46:07
919000100002,157.240.198.35,443,1305.6,2024-01-11 19:30:42
919000100002,157.240.198.35,443,739.7,2024-01-11 10:17:12
919000100002,157.240.198.35,443,584.9,2024-01-11 07:21:15
919000100002,149.154.167.91,443,1118.1,2024-01-11 10:47:07
919000100002,157.240.198.35,443,1269.1,2024-01-12 11:05:22
919000100002,157.240.198.35,443,583.6,2024-01-12 11:41:30
919000100002,149.154.167.91,443,2315.0,2024-01-12 13:14:36
919000100002,76.223.92.165,443,1688.5,2024-01-12 07:49:58
919000100002,157.240.198.35,443,1991.7,2024-01-12 21:08:38
919000100002,157.240.198.35,443,1027.2,2024-01-12 10:20:07
919000100002,76.223.92.165,443,1585.2,2024-01-12 16:09:36
919000100002,76.223.92.165,443,48.6,2024-01-12 06:57:11
919000100002,157.240.198.35,443,1781.3,2024-01-13 13:16:48
919000100002,149.154.167.91,443,2175.0,2024-01-13 15:47:06
919000100002,149.154.167.91,443,2474.9,2024-01-13 13:01:44
