msisdn_a,msisdn_b,imei,tower_id,tower_lat,tower_lon,call_type,duration_sec,timestamp
919440123456,919849000312,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,224,2026-06-01 07:54:14
919440123456,917330198765,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,246,2026-06-01 08:40:10
919440123456,919849000312,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,223,2026-06-01 17:29:34
919440123456,919888000111,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,149,2026-06-01 21:01:05
919440123456,919000112233,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,191,2026-06-01 21:13:58
919440123456,919963987654,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,191,2026-06-01 21:14:52
919440123456,918341567890,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,164,2026-06-01 21:15:47
919440123456,919849000312,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,54,2026-06-01 21:32:31
919440123456,919888000111,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,113,2026-06-01 21:34:46
919440123456,919848111222,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,244,2026-06-01 21:35:12
919440123456,918341567890,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,74,2026-06-01 21:43:47
919440123456,919888000111,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,144,2026-06-01 21:47:17
919440123456,919032456789,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,165,2026-06-01 22:06:22
919440123456,919888000111,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,202,2026-06-01 22:17:09
919440123456,917330198765,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,264,2026-06-01 22:25:56
919440123456,919000112233,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,215,2026-06-01 22:53:40
919440123456,919849234567,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,215,2026-06-01 22:57:37
919440123456,919848111222,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,142,2026-06-01 22:59:40
919440123456,917330198765,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,146,2026-06-01 23:04:02
919440123456,917330198765,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,66,2026-06-01 23:17:44
919440123456,919963987654,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,111,2026-06-01 23:17:51
919440123456,919000100004,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,219,2026-06-01 23:53:23
919440123456,919848111222,359876123400001,TWR-ONG-001,15.51,80.045,CALL,289,2026-06-02 14:58:06
919440123456,919963987654,359876123400001,TWR-CDD-001,15.8167,80.35,CALL,180,2026-06-02 15:05:00
919440123456,919000112233,359876123400001,TWR-ONG-001,15.51,80.045,CALL,91,2026-06-02 16:23:28
919440123456,919177234560,359876123400001,TWR-ONG-001,15.51,80.045,CALL,234,2026-06-02 18:46:44
919440123456,918341567890,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,94,2026-06-02 23:05:46
919440123456,919177234560,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,238,2026-06-02 23:05:59
919440123456,919888000111,359876123400001,TWR-ONG-001,15.51,80.045,CALL,266,2026-06-02 23:08:27
919440123456,919032456789,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,59,2026-06-02 23:09:12
919440123456,919963987654,359876123400001,TWR-ONG-001,15.51,80.045,CALL,286,2026-06-02 23:10:29
919440123456,919963987654,359876123400001,TWR-ONG-001,15.51,80.045,CALL,66,2026-06-02 23:14:04
919440123456,918341567890,359876123400001,TWR-ONG-001,15.51,80.045,CALL,246,2026-06-02 23:16:59
919440123456,917330198765,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,142,2026-06-02 23:21:01
919440123456,919888000111,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,195,2026-06-02 23:23:48
919440123456,918341567890,359876123400001,TWR-ONG-001,15.51,80.045,CALL,35,2026-06-02 23:24:38
919440123456,918341567890,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,80,2026-06-02 23:27:26
919440123456,919000112233,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,55,2026-06-02 23:28:51
919440123456,919032456789,359876123400001,TWR-ONG-001,15.51,80.045,CALL,138,2026-06-02 23:35:10
919440123456,919177234560,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,272,2026-06-02 23:42:31
919440123456,919000112233,359876123400001,TWR-ONG-001,15.51,80.045,CALL,204,2026-06-02 23:43:56
919440123456,919963987654,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,274,2026-06-02 23:47:20
919440123456,919177234560,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,79,2026-06-02 23:51:26
919440123456,919849000312,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,128,2026-06-02 23:51:55
919440123456,919963987654,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,224,2026-06-02 23:55:25
919440123456,919032456789,359876123400001,TWR-ONG-001,15.5057,80.0499,CALL,59,2026-06-02 23:59:23
919440123456,919888000111,490876123499999,TWR-ONG-001,15.5057,80.0499,CALL,60,2026-06-03 02:30:00
919440123456,919177234560,490876123499999,TWR-ONG-001,15.5057,80.0499,CALL,65,2026-06-03 04:32:05
919440123456,919032456789,490876123499999,TWR-ONG-001,15.5057,80.0499,CALL,50,2026-06-03 06:56:36
919440123456,919177234560,490876123499999,TWR-ONG-001,15.5057,80.0499,CALL,183,2026-06-03 10:16:25
919440123456,919032456789,490876123499999,TWR-ONG-001,15.5057,80.0499,CALL,190,2026-06-03 13:59:16
919440123456,919888000111,490876123499999,TWR-ONG-001,15.5057,80.0499,CALL,34,2026-06-03 17:20:59
919440123456,919888000111,490876123499999,TWR-ONG-001,15.5057,80.0499,CALL,67,2026-06-03 17:39:36
919440123456,917330198765,490876123499999,TWR-ONG-001,15.5057,80.0499,CALL,110,2026-06-03 19:58:54
919440123456,919032456789,490876123499999,TWR-ONG-001,15.5057,80.0499,CALL,236,2026-06-03 22:04:43
919440123456,919848111222,490876123499999,TWR-ONG-001,15.5057,80.0499,CALL,297,2026-06-03 22:05:26
919440123456,919177234560,490876123499999,Ongole Bus Stand,15.51,80.045,CALL,184,2026-06-07 11:23:18
919440123456,917330198765,490876123499999,Ongole Bus Stand,15.51,80.045,CALL,83,2026-06-07 23:42:52
919440123456,919849234567,490876123499999,Markapur Prakasham,15.7333,79.2667,CALL,137,2026-06-09 16:09:17
919440123456,919177234560,490876123499999,Markapur Prakasham,15.7333,79.2667,CALL,164,2026-06-11 08:00:21
919440123456,919963987654,490876123499999,Ongole Central,15.5057,80.0499,CALL,246,2026-06-11 16:31:16
919440123456,918341567890,490876123499999,Markapur Prakasham,15.7333,79.2667,CALL,34,2026-06-11 23:35:45
919440123456,918074561234,490876123499999,Markapur Prakasham,15.7333,79.2667,CALL,105,2026-06-12 16:02:53
919440123456,919963987654,490876123499999,Ongole Bus Stand,15.51,80.045,CALL,137,2026-06-12 23:19:23
919440123456,917330198765,490876123499999,Ongole Bus Stand,15.51,80.045,CALL,109,2026-06-12 23:22:49
919440123456,919963987654,490876123499999,Ongole Central,15.5057,80.0499,CALL,200,2026-06-14 10:56:26
919440123456,919963987654,490876123499999,Ongole Bus Stand,15.51,80.045,CALL,143,2026-06-19 23:24:55
919440123456,919032456789,490876123499999,Ongole Bus Stand,15.51,80.045,CALL,198,2026-06-20 23:14:01
919440123456,918074561234,490876123499999,Markapur Prakasham,15.7333,79.2667,CALL,290,2026-06-20 23:49:17
919440123456,919848111222,490876123499999,Ongole Bus Stand,15.51,80.045,CALL,206,2026-06-25 23:02:06
919440123456,917330198765,490876123499999,Ongole Central,15.5057,80.0499,CALL,227,2026-06-25 23:27:38
919440123456,917330198765,490876123499999,Markapur Prakasham,15.7333,79.2667,CALL,130,2026-06-27 23:33:59
919440123456,919888000111,490876123499999,Markapur Prakasham,15.7333,79.2667,CALL,183,2026-06-29 17:20:42
919440123456,919849234567,490876123499999,Markapur Prakasham,15.7333,79.2667,CALL,95,2026-06-29 23:20:25
919440123456,919177234560,490876123499999,Markapur Prakasham,15.7333,79.2667,CALL,184,2026-06-29 23:43:47
