msisdn_a,msisdn_b,imei,tower_id,tower_lat,tower_lon,call_type,duration_sec,timestamp
919000100004,919849000312,351234567890004,TWR-NLR-001,14.4426,79.9865,CALL,63,2026-06-01 11:47:47
919000100004,919963987654,351234567890004,TWR-NLR-001,14.4426,79.9865,CALL,140,2026-06-01 11:53:05
919000100004,919849000312,351234567890004,TWR-NLR-001,14.4426,79.9865,CALL,47,2026-06-01 14:23:09
919000100004,919849000312,351234567890004,TWR-NLR-001,14.4426,79.9865,CALL,61,2026-06-02 10:37:35
919000100004,919849000312,351234567890004,TWR-NLR-001,14.4426,79.9865,CALL,56,2026-06-02 14:38:19
919000100004,919849000312,351234567890004,TWR-NLR-001,14.4426,79.9865,CALL,43,2026-06-02 16:22:55
919000100004,919849000312,351234567890004,TWR-NLR-001,14.4426,79.9865,CALL,59,2026-06-03 11:22:54
919000100004,919849000312,351234567890004,TWR-NLR-001,14.4426,79.9865,CALL,173,2026-06-03 14:36:14
919000100004,919849000312,351234567890004,TWR-NLR-001,14.4426,79.9865,CALL,87,2026-06-03 18:13:09
919000100004,919849000312,351234567890004,TWR-NLR-001,14.4426,79.9865,CALL,116,2026-06-04 12:17:44
919000100004,919963987654,351234567890004,TWR-NLR-001,14.4426,79.9865,CALL,174,2026-06-04 15:00:11
919000100004,919849000312,351234567890004,TWR-NLR-001,14.4426,79.9865,CALL,37,2026-06-04 18:01:38
919000100004,919849000312,351234567890004,TWR-NLR-001,14.4426,79.9865,CALL,113,2026-06-05 15:10:23
919000100004,919963987654,351234567890004,TWR-NLR-001,14.4426,79.9865,CALL,53,2026-06-05 16:04:09
919000100004,919849000312,351234567890004,TWR-NLR-001,14.4426,79.9865,CALL,146,2026-06-05 18:13:24
919000100004,919849000312,351234567890004,TWR-NLR-001,14.4426,79.9865,CALL,143,2026-06-06 10:43:05
919000100004,919963987654,351234567890004,TWR-NLR-001,14.4426,79.9865,CALL,70,2026-06-06 11:56:03
919000100004,919849000312,351234567890004,TWR-NLR-001,14.4426,79.9865,CALL,136,2026-06-06 16:31:38
919000100004,919963987654,351234567890004,TWR-NLR-001,14.4426,79.9865,CALL,118,2026-06-07 13:48:32
