msisdn,dest_ip,dest_port,data_volume_kb,timestamp
919849222333,149.154.167.91,443,300.1,2026-06-01 01:41:41
919849222333,157.240.198.35,443,2050.02,2026-06-01 05:44:16
919849222333,157.240.198.35,443,2930.46,2026-06-01 11:26:38
919849222333,157.240.198.35,443,1840.38,2026-06-01 17:47:20
919849222333,157.240.198.35,443,2089.65,2026-06-02 03:10:15
919849222333,149.154.167.91,443,584.66,2026-06-02 05:25:56
919849222333,149.154.167.91,443,1245.35,2026-06-02 05:43:37
919849222333,149.154.167.91,443,639.31,2026-06-02 09:12:05
919849222333,157.240.198.35,443,2953.93,2026-06-02 14:30:55
919849222333,157.240.198.35,443,1632.61,2026-06-02 20:08:00
919849222333,157.240.198.35,443,2324.45,2026-06-02 20:19:20
919849222333,157.240.198.35,443,3395.49,2026-06-02 20:48:08
919849222333,157.240.198.35,443,3760.7,2026-06-02 21:26:50
919849222333,157.240.198.35,443,1084.04,2026-06-03 02:29:12
919849222333,149.154.167.91,443,333.71,2026-06-03 04:27:54
919849222333,157.240.198.35,443,2491.12,2026-06-03 05:03:25
919849222333,149.154.167.91,443,1225.72,2026-06-03 06:12:55
919849222333,157.240.198.35,443,3696.29,2026-06-03 07:01:01
919849222333,149.154.167.91,443,756.43,2026-06-03 08:18:47
919849222333,157.240.198.35,443,513.53,2026-06-03 11:10:36
919849222333,157.240.198.35,443,401.79,2026-06-03 19:16:09
919849222333,157.240.198.35,443,953.39,2026-06-03 20:39:40
919849222333,149.154.167.91,443,359.99,2026-06-03 21:31:07
919849222333,157.240.198.35,443,3104.77,2026-06-03 22:33:27
919849222333,149.154.167.91,443,225.81,2026-06-04 02:00:30
919849222333,157.240.198.35,443,626.47,2026-06-04 05:26:50
919849222333,157.240.198.35,443,2752.85,2026-06-04 07:23:37
919849222333,157.240.198.35,443,2489.84,2026-06-04 09:16:15
919849222333,157.240.198.35,443,797.98,2026-06-04 09:46:43
919849222333,149.154.167.91,443,1039.67,2026-06-04 10:44:25
919849222333,149.154.167.91,443,170.06,2026-06-04 19:16:04
919849222333,149.154.167.91,443,652.24,2026-06-04 22:24:45
919849222333,157.240.198.35,443,977.62,2026-06-05 01:21:59
919849222333,149.154.167.91,443,589.98,2026-06-05 08:32:39
919849222333,157.240.198.35,443,3870.48,2026-06-05 11:38:42
919849222333,157.240.198.35,443,3248.92,2026-06-05 19:45:47
919849222333,157.240.198.35,443,3724.79,2026-06-06 05:32:31
919849222333,149.154.167.91,443,670.59,2026-06-06 08:33:20
919849222333,149.154.167.91,443,1149.5,2026-06-06 08:39:53
919849222333,157.240.198.35,443,2021.88,2026-06-06 10:02:08
919849222333,157.240.198.35,443,1303.4,2026-06-06 14:08:05
919849222333,157.240.198.35,443,1078.6,2026-06-06 16:27:09
919849222333,157.240.198.35,443,758.52,2026-06-06 17:02:37
919849222333,157.240.198.35,443,3873.83,2026-06-06 21:23:08
919849222333,149.154.167.91,443,662.23,2026-06-06 23:23:59
919849222333,149.154.167.91,443,757.52,2026-06-07 03:57:59
919849222333,157.240.198.35,443,773.41,2026-06-07 04:03:14
919849222333,157.240.198.35,443,3695.27,2026-06-07 04:35:54
919849222333,149.154.167.91,443,716.69,2026-06-07 08:10:45
919849222333,157.240.198.35,443,3066.52,2026-06-07 10:47:31
919849222333,149.154.167.91,443,854.46,2026-06-07 14:22:45
919849222333,149.154.167.91,443,1273.38,2026-06-07 14:31:07
919849222333,157.240.198.35,443,260.23,2026-06-07 20:51:28
919849222333,157.240.198.35,443,854.75,2026-06-08 03:22:05
919849222333,157.240.198.35,443,714.77,2026-06-08 09:11:53
919849222333,149.154.167.91,443,295.44,2026-06-08 16:49:36
919849222333,157.240.198.35,443,2274.83,2026-06-08 16:52:17
919849222333,157.240.198.35,443,2355.01,2026-06-08 21:37:13
919849222333,157.240.198.35,443,2723.79,2026-06-09 07:49:31
919849222333,157.240.198.35,443,2741.18,2026-06-09 10:01:18
919849222333,149.154.167.91,443,149.16,2026-06-09 10:09:01
919849222333,157.240.198.35,443,1525.56,2026-06-09 21:07:25
919849222333,157.240.198.35,443,3806.04,2026-06-10 01:41:39
919849222333,149.154.167.91,443,621.52,2026-06-10 05:24:49
919849222333,157.240.198.35,443,72.93,2026-06-10 08:38:42
919849222333,157.240.198.35,443,3632.17,2026-06-10 10:46:46
919849222333,149.154.167.91,443,1282.95,2026-06-10 12:05:01
919849222333,157.240.198.35,443,1057.9,2026-06-10 12:05:25
919849222333,157.240.198.35,443,3459.95,2026-06-10 18:08:13
919849222333,157.240.198.35,443,3202.68,2026-06-10 20:18:20
919849222333,157.240.198.35,443,2532.01,2026-06-10 21:30:29
919849222333,157.240.198.35,443,3810.01,2026-06-10 23:04:35
919849222333,157.240.198.35,443,2074.98,2026-06-11 03:53:23
919849222333,157.240.198.35,443,1721.13,2026-06-11 08:36:38
919849222333,149.154.167.91,443,146.4,2026-06-11 09:29:27
919849222333,149.154.167.91,443,359.62,2026-06-11 10:29:43
919849222333,157.240.198.35,443,417.14,2026-06-11 13:40:27
919849222333,157.240.198.35,443,3690.71,2026-06-11 13:47:51
919849222333,157.240.198.35,443,2474.78,2026-06-11 13:51:23
919849222333,149.154.167.91,443,1476.75,2026-06-11 15:19:09
919849222333,157.240.198.35,443,1582.95,2026-06-11 15:28:56
919849222333,149.154.167.91,443,801.28,2026-06-11 16:40:41
919849222333,157.240.198.35,443,1229.26,2026-06-11 20:09:07
919849222333,157.240.198.35,443,1468.22,2026-06-11 21:38:08
919849222333,149.154.167.91,443,1398.08,2026-06-11 21:45:09
919849222333,157.240.198.35,443,2067.07,2026-06-12 01:32:06
919849222333,157.240.198.35,443,1878.37,2026-06-12 03:47:42
919849222333,149.154.167.91,443,144.98,2026-06-12 05:13:11
919849222333,157.240.198.35,443,228.77,2026-06-12 05:53:25
919849222333,149.154.167.91,443,1310.88,2026-06-12 08:21:58
919849222333,157.240.198.35,443,2226.43,2026-06-12 09:36:03
919849222333,157.240.198.35,443,2116.21,2026-06-12 09:53:15
919849222333,157.240.198.35,443,2660.38,2026-06-12 13:06:29
919849222333,149.154.167.91,443,691.42,2026-06-12 14:48:42
919849222333,157.240.198.35,443,2038.61,2026-06-12 18:05:49
919849222333,157.240.198.35,443,1454.06,2026-06-12 18:52:16
919849222333,149.154.167.91,443,893.2,2026-06-12 22:19:20
919849222333,157.240.198.35,443,1934.62,2026-06-13 00:10:41
919849222333,149.154.167.91,443,50.4,2026-06-13 02:08:08
919849222333,149.154.167.91,443,1053.17,2026-06-13 03:52:01
919849222333,149.154.167.91,443,337.57,2026-06-13 06:54:01
919849222333,157.240.198.35,443,470.01,2026-06-13 08:55:43
919849222333,157.240.198.35,443,1609.99,2026-06-13 17:01:00
919849222333,157.240.198.35,443,1474.88,2026-06-13 19:52:39
919849222333,157.240.198.35,443,1610.24,2026-06-13 21:44:43
919849222333,157.240.198.35,443,2647.98,2026-06-13 22:25:55
919849222333,157.240.198.35,443,1972.55,2026-06-13 23:38:46
919849222333,149.154.167.91,443,744.57,2026-06-14 01:31:25
919849222333,157.240.198.35,443,1880.53,2026-06-14 02:19:49
919849222333,157.240.198.35,443,1771.36,2026-06-14 04:41:15
919849222333,157.240.198.35,443,1808.8,2026-06-14 04:47:44
919849222333,157.240.198.35,443,81.1,2026-06-14 12:03:21
919849222333,149.154.167.91,443,1113.51,2026-06-14 13:54:31
919849222333,157.240.198.35,443,510.01,2026-06-14 15:27:01
919849222333,157.240.198.35,443,3446.2,2026-06-14 15:30:01
919849222333,157.240.198.35,443,1214.58,2026-06-14 18:15:12
919849222333,149.154.167.91,443,1404.86,2026-06-14 18:46:39
919849222333,149.154.167.91,443,1498.57,2026-06-14 19:46:35
919849222333,157.240.198.35,443,2177.4,2026-06-14 20:54:50
919849222333,157.240.198.35,443,2918.53,2026-06-15 00:10:18
919849222333,157.240.198.35,443,2136.82,2026-06-15 07:45:03
919849222333,157.240.198.35,443,1697.69,2026-06-15 08:57:41
919849222333,149.154.167.91,443,776.22,2026-06-15 11:28:14
919849222333,157.240.198.35,443,2235.36,2026-06-15 13:36:20
919849222333,149.154.167.91,443,461.29,2026-06-15 14:08:56
919849222333,157.240.198.35,443,2509.65,2026-06-15 15:07:31
919849222333,149.154.167.91,443,528.55,2026-06-15 18:58:43
919849222333,149.154.167.91,443,1081.34,2026-06-15 19:54:53
919849222333,157.240.198.35,443,2805.18,2026-06-15 20:22:28
919849222333,157.240.198.35,443,3529.58,2026-06-16 01:01:22
919849222333,157.240.198.35,443,3775.07,2026-06-16 03:50:26
919849222333,157.240.198.35,443,2442.71,2026-06-16 05:12:10
919849222333,157.240.198.35,443,1165.71,2026-06-16 05:39:13
919849222333,157.240.198.35,443,3767.73,2026-06-16 12:26:53
919849222333,149.154.167.91,443,363.23,2026-06-16 13:07:39
919849222333,157.240.198.35,443,877.26,2026-06-16 15:19:15
919849222333,149.154.167.91,443,123.59,2026-06-16 16:02:51
919849222333,157.240.198.35,443,3194.09,2026-06-16 20:47:23
919849222333,149.154.167.91,443,1247.08,2026-06-16 21:10:11
919849222333,157.240.198.35,443,1957.41,2026-06-16 23:05:42
919849222333,157.240.198.35,443,2461.76,2026-06-17 03:06:50
