msisdn,dest_ip,dest_port,data_volume_kb,timestamp
919963987654,142.250.76.46,443,140.66,2026-06-01 13:59:20
919963987654,142.250.76.46,443,426.65,2026-06-01 21:53:36
919963987654,142.250.76.46,443,949.19,2026-06-02 08:59:03
919963987654,142.250.76.46,443,269.56,2026-06-02 17:04:00
919963987654,142.250.76.46,443,82.26,2026-06-02 20:30:49
919963987654,142.250.76.46,443,542.28,2026-06-03 09:40:34
919963987654,142.250.76.46,443,316.81,2026-06-03 10:17:05
919963987654,142.250.76.46,443,715.5,2026-06-03 16:18:40
919963987654,142.250.76.46,443,974.57,2026-06-03 16:58:13
919963987654,142.250.76.46,443,704.79,2026-06-03 20:26:27
919963987654,142.250.76.46,443,443.11,2026-06-04 09:19:44
919963987654,142.250.76.46,443,590.57,2026-06-04 16:20:25
919963987654,142.250.76.46,443,684.25,2026-06-04 20:53:41
919963987654,142.250.76.46,443,925.38,2026-06-05 08:15:05
919963987654,142.250.76.46,443,612.74,2026-06-05 09:29:39
919963987654,142.250.76.46,443,661.47,2026-06-05 12:42:47
919963987654,142.250.76.46,443,953.49,2026-06-06 08:10:31
919963987654,142.250.76.46,443,145.84,2026-06-06 09:00:45
919963987654,142.250.76.46,443,824.28,2026-06-06 16:33:50
919963987654,142.250.76.46,443,752.28,2026-06-07 10:23:08
919963987654,142.250.76.46,443,73.23,2026-06-07 14:17:33
919963987654,142.250.76.46,443,341.66,2026-06-07 20:57:01
919963987654,142.250.76.46,443,887.55,2026-06-07 21:17:46
919963987654,142.250.76.46,443,366.52,2026-06-08 15:29:32
919963987654,142.250.76.46,443,175.21,2026-06-08 15:54:36
919963987654,142.250.76.46,443,895.33,2026-06-09 12:49:06
919963987654,142.250.76.46,443,860.1,2026-06-09 16:00:02
919963987654,142.250.76.46,443,236.12,2026-06-09 18:46:07
919963987654,142.250.76.46,443,370.34,2026-06-10 11:02:30
919963987654,142.250.76.46,443,931.85,2026-06-10 22:09:11
919963987654,142.250.76.46,443,716.88,2026-06-11 16:51:58
919963987654,142.250.76.46,443,328.58,2026-06-11 18:26:14
919963987654,142.250.76.46,443,128.21,2026-06-12 09:36:23
919963987654,142.250.76.46,443,867.37,2026-06-12 09:56:29
919963987654,142.250.76.46,443,187.55,2026-06-12 18:57:03
919963987654,142.250.76.46,443,954.54,2026-06-12 20:33:02
919963987654,142.250.76.46,443,278.55,2026-06-12 22:46:20
919963987654,142.250.76.46,443,250.16,2026-06-13 12:47:39
919963987654,142.250.76.46,443,462.18,2026-06-13 13:05:35
919963987654,142.250.76.46,443,568.17,2026-06-13 13:12:18
919963987654,142.250.76.46,443,997.81,2026-06-13 13:37:31
919963987654,142.250.76.46,443,352.96,2026-06-14 08:14:34
919963987654,142.250.76.46,443,933.07,2026-06-14 11:09:00
919963987654,142.250.76.46,443,762.88,2026-06-14 19:57:34
919963987654,142.250.76.46,443,660.73,2026-06-15 13:00:48
919963987654,142.250.76.46,443,314.44,2026-06-15 21:47:46
919963987654,142.250.76.46,443,287.03,2026-06-16 08:09:45
919963987654,142.250.76.46,443,898.31,2026-06-16 08:58:14
919963987654,142.250.76.46,443,497.11,2026-06-16 16:15:26
919963987654,142.250.76.46,443,268.38,2026-06-17 10:15:18
919963987654,142.250.76.46,443,400.41,2026-06-17 10:40:52
919963987654,142.250.76.46,443,440.63,2026-06-17 17:36:03
919963987654,142.250.76.46,443,104.62,2026-06-17 19:05:37
919963987654,142.250.76.46,443,463.87,2026-06-17 19:57:23
919963987654,142.250.76.46,443,144.75,2026-06-18 11:04:12
919963987654,142.250.76.46,443,458.23,2026-06-18 19:20:20
919963987654,142.250.76.46,443,163.86,2026-06-18 20:37:06
919963987654,142.250.76.46,443,703.72,2026-06-18 22:51:25
