msisdn_a,msisdn_b,imei,tower_id,tower_lat,tower_lon,call_type,duration_sec,timestamp
919963987654,918074561234,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,194,2026-06-01 12:18:13
919963987654,919848111222,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,139,2026-06-01 15:28:28
919963987654,917330198765,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,67,2026-06-02 08:15:30
919963987654,919177234560,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,188,2026-06-02 09:52:48
919963987654,919888000111,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,42,2026-06-02 11:51:12
919963987654,919848111222,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,201,2026-06-02 12:32:42
919963987654,919440123456,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,120,2026-06-02 15:00:00
919963987654,919848111222,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,129,2026-06-02 15:26:56
919963987654,919888000111,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,73,2026-06-02 15:50:57
919963987654,919849000312,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,263,2026-06-03 08:35:15
919963987654,919848111222,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,192,2026-06-03 10:51:29
919963987654,919000112233,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,267,2026-06-03 11:11:51
919963987654,919888000111,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,32,2026-06-03 15:25:15
919963987654,919849000312,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,247,2026-06-03 22:48:55
919963987654,919000112233,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,248,2026-06-04 17:52:46
919963987654,918341567890,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,162,2026-06-04 19:55:30
919963987654,919848111222,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,171,2026-06-04 20:15:53
919963987654,918341567890,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,152,2026-06-04 20:49:33
919963987654,918341567890,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,111,2026-06-04 21:58:35
919963987654,918074561234,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,108,2026-06-05 10:09:14
919963987654,919000112233,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,71,2026-06-05 12:21:20
919963987654,919032456789,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,150,2026-06-05 15:04:45
919963987654,918074561234,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,238,2026-06-05 19:13:04
919963987654,919032456789,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,229,2026-06-06 15:00:22
919963987654,919440123456,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,135,2026-06-06 16:29:26
919963987654,917330198765,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,40,2026-06-06 21:26:24
919963987654,917330198765,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,224,2026-06-06 21:56:48
919963987654,919848111222,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,237,2026-06-07 08:24:21
919963987654,918074561234,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,278,2026-06-07 15:14:17
919963987654,919000112233,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,142,2026-06-07 16:47:47
919963987654,918074561234,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,43,2026-06-07 17:34:01
919963987654,918341567890,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,95,2026-06-07 19:10:53
919963987654,919849234567,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,138,2026-06-08 08:16:24
919963987654,918341567890,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,123,2026-06-08 18:27:08
919963987654,919849000312,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,50,2026-06-09 13:14:41
919963987654,918074561234,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,172,2026-06-09 13:21:48
919963987654,919000112233,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,56,2026-06-09 15:01:47
919963987654,919177234560,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,40,2026-06-09 20:01:15
919963987654,919032456789,352098765432100,TWR-CDD-001,15.8167,80.35,CALL,71,2026-06-09 20:53:26
919963987654,918341567890,352098765432100,TWR-CDD-001,15.51,80.045,CALL,88,2026-06-10 10:15:08
919963987654,919849000312,352098765432100,TWR-CDD-001,15.51,80.045,CALL,113,2026-06-10 10:38:38
919963987654,919440123456,352098765432100,TWR-CDD-001,15.51,80.045,CALL,189,2026-06-10 12:06:37
919963987654,919032456789,352098765432100,TWR-CDD-001,15.51,80.045,CALL,218,2026-06-10 17:13:29
919963987654,918074561234,352098765432100,TWR-CDD-001,15.51,80.045,CALL,233,2026-06-10 17:43:58
919963987654,917330198765,352098765432100,TWR-CDD-001,15.51,80.045,CALL,154,2026-06-10 19:12:04
919963987654,919848111222,352098765432100,TWR-CDD-001,15.51,80.045,CALL,91,2026-06-11 19:49:19
919963987654,919440123456,352098765432100,TWR-CDD-001,15.51,80.045,CALL,207,2026-06-11 20:36:50
919963987654,919848111222,352098765432100,TWR-CDD-001,15.51,80.045,CALL,265,2026-06-12 09:27:23
919963987654,919849000312,352098765432100,TWR-CDD-001,15.51,80.045,CALL,289,2026-06-12 14:42:23
919963987654,917330198765,352098765432100,TWR-CDD-001,15.51,80.045,CALL,167,2026-06-12 15:27:52
919963987654,919000112233,352098765432100,TWR-CDD-001,15.51,80.045,CALL,277,2026-06-12 18:17:39
919963987654,918074561234,352098765432100,TWR-CDD-001,15.51,80.045,CALL,280,2026-06-12 18:21:00
919963987654,919888000111,352098765432100,TWR-CDD-001,15.51,80.045,CALL,297,2026-06-12 19:09:27
919963987654,919849234567,352098765432100,TWR-CDD-001,15.51,80.045,CALL,123,2026-06-13 13:01:31
919963987654,919032456789,352098765432100,TWR-CDD-001,15.51,80.045,CALL,204,2026-06-13 15:13:22
919963987654,919849000312,352098765432100,TWR-CDD-001,15.51,80.045,CALL,172,2026-06-13 21:15:53
919963987654,918341567890,352098765432100,TWR-CDD-001,15.51,80.045,CALL,224,2026-06-13 22:28:15
919963987654,919177234560,352098765432100,TWR-CDD-001,15.51,80.045,CALL,273,2026-06-14 15:35:48
919963987654,919177234560,352098765432100,TWR-CDD-001,15.51,80.045,CALL,238,2026-06-14 16:12:05
