msisdn_a,msisdn_b,imei,tower_id,tower_lat,tower_lon,call_type,duration_sec,timestamp
919849000312,918074561234,356001122334455,TWR-KAN-001,15.2167,79.9,CALL,52,2026-06-01 12:54:49
919849000312,918074561234,356001122334455,TWR-KAN-001,15.2167,79.9,CALL,227,2026-06-01 14:47:30
919849000312,919000112233,356001122334455,TWR-KAN-001,15.2167,79.9,CALL,199,2026-06-01 16:02:08
919849000312,919848111222,356001122334455,TWR-KAN-001,15.2167,79.9,CALL,107,2026-06-01 19:50:52
919849000312,919440123456,356001122334455,TWR-CDD-001,15.8167,80.35,CALL,150,2026-06-02 15:15:00
919849000312,918341567890,356001122334455,TWR-KAN-001,15.2167,79.9,CALL,37,2026-06-02 16:06:33
919849000312,919888000111,356001122334455,TWR-KAN-001,15.2167,79.9,CALL,68,2026-06-03 15:55:41
919849000312,919849234567,356001122334455,TWR-KAN-001,15.2167,79.9,CALL,233,2026-06-03 16:50:16
919849000312,919000112233,356001122334455,TWR-KAN-001,15.2167,79.9,CALL,224,2026-06-04 14:54:43
919849000312,918074561234,356001122334455,TWR-KAN-001,15.2167,79.9,CALL,80,2026-06-05 12:47:05
919849000312,919848111222,356001122334455,TWR-KAN-001,15.2167,79.9,CALL,177,2026-06-05 18:04:15
919849000312,918341567890,356001122334455,TWR-KAN-001,15.2167,79.9,CALL,48,2026-06-05 19:45:56
919849000312,919032456789,356001122334455,TWR-KAN-001,15.2167,79.9,CALL,44,2026-06-06 16:10:44
919849000312,919032456789,356001122334455,TWR-KAN-001,15.2167,79.9,CALL,213,2026-06-07 14:50:03
919849000312,918074561234,356001122334455,TWR-KAN-001,15.2167,79.9,CALL,153,2026-06-08 11:05:39
919849000312,919000112233,356001122334455,TWR-KAN-001,15.2167,79.9,CALL,240,2026-06-08 15:09:15
919849000312,919888000111,356001122334455,TWR-KAN-001,15.2167,79.9,CALL,117,2026-06-08 18:43:50
919849000312,919888000111,356001122334455,TWR-KAN-001,15.2167,79.9,CALL,67,2026-06-09 13:43:34
919849000312,919440123456,356001122334455,TWR-KAN-001,15.2167,79.9,CALL,268,2026-06-09 16:16:42
919849000312,919032456789,356001122334455,TWR-KAN-001,15.2167,79.9,CALL,247,2026-06-09 16:22:37
919849000312,918341567890,356001122334455,TWR-KAN-001,15.2167,79.9,CALL,160,2026-06-09 18:09:14
