msisdn,dest_ip,dest_port,data_volume_kb,timestamp
919177555666,142.250.76.46,443,544.61,2026-06-01 10:52:33
919177555666,142.250.76.46,443,423.67,2026-06-01 16:46:55
919177555666,142.250.76.46,443,617.89,2026-06-01 21:20:09
919177555666,142.250.76.46,443,372.9,2026-06-02 12:46:02
919177555666,142.250.76.46,443,101.51,2026-06-02 20:55:33
919177555666,142.250.76.46,443,479.49,2026-06-03 09:43:54
919177555666,142.250.76.46,443,712.46,2026-06-03 10:21:29
919177555666,142.250.76.46,443,530.6,2026-06-03 10:33:49
919177555666,142.250.76.46,443,256.59,2026-06-04 09:36:48
919177555666,142.250.76.46,443,162.11,2026-06-04 12:20:12
919177555666,142.250.76.46,443,620.5,2026-06-04 13:34:20
919177555666,142.250.76.46,443,452.1,2026-06-05 10:00:39
919177555666,142.250.76.46,443,286.75,2026-06-05 10:13:34
919177555666,142.250.76.46,443,134.42,2026-06-05 10:17:09
919177555666,142.250.76.46,443,755.19,2026-06-05 14:17:09
919177555666,142.250.76.46,443,381.88,2026-06-06 09:08:01
919177555666,142.250.76.46,443,66.28,2026-06-06 18:15:10
919177555666,142.250.76.46,443,437.06,2026-06-06 18:57:21
919177555666,142.250.76.46,443,52.5,2026-06-07 09:06:24
919177555666,142.250.76.46,443,566.7,2026-06-07 15:25:11
919177555666,142.250.76.46,443,256.83,2026-06-07 16:39:22
919177555666,142.250.76.46,443,555.2,2026-06-07 18:40:53
919177555666,142.250.76.46,443,613.9,2026-06-08 10:59:48
919177555666,142.250.76.46,443,649.35,2026-06-08 20:48:42
919177555666,142.250.76.46,443,643.86,2026-06-09 11:05:52
919177555666,142.250.76.46,443,123.54,2026-06-09 16:14:14
919177555666,142.250.76.46,443,615.53,2026-06-09 19:41:45
919177555666,142.250.76.46,443,369.91,2026-06-09 20:29:06
919177555666,142.250.76.46,443,319.74,2026-06-10 13:58:23
919177555666,142.250.76.46,443,33.91,2026-06-10 14:29:31
919177555666,142.250.76.46,443,388.14,2026-06-10 16:07:22
919177555666,142.250.76.46,443,270.96,2026-06-10 20:58:42
919177555666,142.250.76.46,443,330.49,2026-06-11 11:32:06
919177555666,142.250.76.46,443,487.51,2026-06-11 13:49:22
919177555666,142.250.76.46,443,430.87,2026-06-12 10:50:19
919177555666,142.250.76.46,443,779.37,2026-06-12 12:35:10
